2018,455A01,Promoció i serveis de cultura
2018,455A04,Museus
2018,455A05,Arxius
2018,455A06,Biblioteques
2018,455B01,Planificació i normalització de la llengua catalana
2018,455C01,"Impuls del Turisme Sostenible (ITS), projectes de patrimoni cultural"
2018,461A01,Promoció i foment de l'esport
2018,511B01,"Direcció i serveis generals de Territori, Energia i Mobilitat"
2018,521A01,Infraestructures bàsiques
2018,521B01,Ordenació i inspecció del transport terrestre
2018,521C01,Transport ferroviari
2018,521D01,Transport per carretera
2018,522A01,Ports i transport marítim
2018,522B01,Aeroports i transport aeri
2018,531A01,Ordenació del territori i urbanisme
2018,541A01,Recerca i desenvolupament
2018,541B01,"Impuls del Turisme Sostenible (ITS), projectes d'investigació"
2018,542A01,Innovació
2018,551A01,"Ordenació, regulació i desenvolupament de les telecomunicacions"
2018,551B01,Gestió de sistemes i tecnologies de la informació
2018,551C01,Mitjans de comunicació social
2018,561A01,"Protecció, control i defensa del domini públic hidràulic"
2018,561A02,Infraestructura hidràulica
2018,562A01,Abastament d'aigües
2018,562B01,Sanejament i depuració d'aigües
2018,571A01,Gestió de residus
2018,571B01,Educació ambiental
2018,571C01,Gestió d'espais naturals
2018,571C02,Planificació d'espais naturals protegits
2018,571C03,"Conservació dels hàbitats i protecció d'espècies, Xarxa Natura 2000"
2018,571D01,Conservació i millora del medi natural
2018,571E01,Planificació forestal
2018,571F01,Espècies silvestres
2018,571G01,Sanitat forestal
2018,571H01,"Impuls del Turisme Sostenible (ITS), projectes mediambientals"
2018,572A01,Seguiment i control del canvi climàtic
2018,572B01,Qualitat ambiental i sostenibilitat
2018,581A01,Infraestructures de regadiu
2018,591A01,Estadística
2018,591B01,Cartografia
2018,711A01,"Direcció i serveis generals de Medi Ambient, Agricultura i Pesca"
2018,714B01,Agricultura
2018,714B02,Ramaderia
2018,714B03,Qualitat agroalimentària
2018,714B04,Investigació i formació del sector agrari
2018,714B05,Sanitat vegetal
2018,718A01,Recursos marins
2018,718A02,Ordenació del sector pesquer
2018,722A01,Regulació i normativa industrial
2018,723A01,Promoció industrial i tecnològica
2018,731A01,Foment de l'ús d'energies renovables i de l'estalvi d'energia
2018,751A01,"Direcció i serveis generals d'Innovació, Recerca i Turisme"
2018,751B01,Promoció turística
2018,751C01,Ordenació del sector i redefinició del model turístic
2018,751D01,"Impuls del Turisme Sostenible (ITS), projectes turístics"
2018,761A01,Ordenació i promoció comercial
2018,761A02,Promoció empresarial
2018,761B01,Gestió en matèria de joc
2018,811A01,Fons de contingència
2018,912A01,Suport financer als consells insulars
2018,912B01,Suport financer a ajuntaments i altres ens locals
2018,142A01,Gestió i inspecció de tributs
2018,142B01,Suport a la gestió tributaria
2018,411B01,Administració i serveis generals de l'assistència sanitària
2018,411C01,Formació del personal sanitari
2018,412A01,Atenció primària de salut
2018,412B01,Atenció especialitzada de salut
2018,412C01,Assistència sociosanitària i salut mental
2018,412D01,Assistència sanitària
