2017,AGIB,I,15501,,70100,,17061,AGIB00/I/15501/70100/0000/17061,Sí,6500
2017,AGIB,I,15501,,70100,,17062,AGIB00/I/15501/70100/0000/17062,Sí,14093
2017,AGIB,I,15501,,79200,,15058,AGIB00/I/15501/79200/0000/15058,Sí,60000
2017,AGIB,I,15601,,30976,,00000,AGIB00/I/15601/30976/0000/00000,Sí,1370
2017,AGIB,I,15601,,30977,,00000,AGIB00/I/15601/30977/0000/00000,Sí,1370
2017,AGIB,I,15601,,39102,,00000,AGIB00/I/15601/39102/0000/00000,Sí,30000
2017,AGIB,I,15901,,30314,,00000,AGIB00/I/15901/30314/0000/00000,Sí,10940
2017,AGIB,I,15901,,30966,,00000,AGIB00/I/15901/30966/0000/00000,Sí,274240
2017,AGIB,I,15901,,30967,,00000,AGIB00/I/15901/30967/0000/00000,Sí,4110
2017,AGIB,I,15901,,30994,,00000,AGIB00/I/15901/30994/0000/00000,Sí,1370
2017,AGIB,I,15901,,30995,,00000,AGIB00/I/15901/30995/0000/00000,Sí,1370
2017,AGIB,I,15901,,30996,,00000,AGIB00/I/15901/30996/0000/00000,Sí,1370
2017,AGIB,I,15901,,30999,,00000,AGIB00/I/15901/30999/0000/00000,Sí,13710
2017,AGIB,I,15901,,39102,,00000,AGIB00/I/15901/39102/0000/00000,Sí,30000
2017,AGIB,I,17201,,40000,,17004,AGIB00/I/17201/40000/0000/17004,Sí,1228404
2017,AGIB,I,17301,,30901,,00000,AGIB00/I/17301/30901/0000/00000,Sí,15580
2017,AGIB,I,17301,,32930,,00000,AGIB00/I/17301/32930/0000/00000,Sí,57290
2017,AGIB,I,17301,,40201,,16003,AGIB00/I/17301/40201/0000/16003,Sí,3800000
2017,AGIB,I,17301,,40201,,17003,AGIB00/I/17301/40201/0000/17003,Sí,19200000
2017,AGIB,I,17301,,40201,,17005,AGIB00/I/17301/40201/0000/17005,Sí,8393
2017,AGIB,I,17401,,39999,,00000,AGIB00/I/17401/39999/0000/00000,Sí,7200
2017,AGIB,I,17401,,40000,,16001,AGIB00/I/17401/40000/0000/16001,Sí,9940
2017,AGIB,I,17401,,40000,,17002,AGIB00/I/17401/40000/0000/17002,Sí,525498
2017,AGIB,I,18201,,30930,,00000,AGIB00/I/18201/30930/0000/00000,Sí,30030
2017,AGIB,I,18201,,30931,,00000,AGIB00/I/18201/30931/0000/00000,Sí,160
2017,AGIB,I,18201,,30932,,00000,AGIB00/I/18201/30932/0000/00000,Sí,3570
2017,AGIB,I,18201,,30950,,00000,AGIB00/I/18201/30950/0000/00000,Sí,109700
2017,AGIB,I,18201,,30951,,00000,AGIB00/I/18201/30951/0000/00000,Sí,24680
2017,AGIB,I,18201,,30952,,00000,AGIB00/I/18201/30952/0000/00000,Sí,46730
2017,AGIB,I,18201,,30954,,00000,AGIB00/I/18201/30954/0000/00000,Sí,47170
2017,AGIB,I,18201,,30956,,00000,AGIB00/I/18201/30956/0000/00000,Sí,1100
2017,AGIB,I,18201,,30958,,00000,AGIB00/I/18201/30958/0000/00000,Sí,17960
2017,AGIB,I,18201,,30959,,00000,AGIB00/I/18201/30959/0000/00000,Sí,2190
2017,AGIB,I,18201,,30960,,00000,AGIB00/I/18201/30960/0000/00000,Sí,27770
2017,AGIB,I,18201,,30980,,00000,AGIB00/I/18201/30980/0000/00000,Sí,80
2017,AGIB,I,18201,,30981,,00000,AGIB00/I/18201/30981/0000/00000,Sí,490
2017,AGIB,I,18201,,30982,,00000,AGIB00/I/18201/30982/0000/00000,Sí,80
2017,AGIB,I,18201,,30983,,00000,AGIB00/I/18201/30983/0000/00000,Sí,80
2017,AGIB,I,18201,,30985,,00000,AGIB00/I/18201/30985/0000/00000,Sí,2360
2017,AGIB,I,18201,,30986,,00000,AGIB00/I/18201/30986/0000/00000,Sí,1100
2017,AGIB,I,18201,,30987,,00000,AGIB00/I/18201/30987/0000/00000,Sí,6310
2017,AGIB,I,18201,,33300,,00000,AGIB00/I/18201/33300/0000/00000,Sí,6230
2017,AGIB,I,18201,,33901,,00000,AGIB00/I/18201/33901/0000/00000,Sí,3490
2017,AGIB,I,18201,,39102,,00000,AGIB00/I/18201/39102/0000/00000,Sí,2912270
2017,AGIB,I,18201,,40000,,17018,AGIB00/I/18201/40000/0000/17018,Sí,22500000
2017,AGIB,I,18201,,40000,,17019,AGIB00/I/18201/40000/0000/17019,Sí,8600000
2017,AGIB,I,18201,,40000,,17032,AGIB00/I/18201/40000/0000/17032,Sí,18000
2017,AGIB,I,18201,,40000,,17033,AGIB00/I/18201/40000/0000/17033,Sí,26000
2017,AGIB,I,18201,,40000,,17034,AGIB00/I/18201/40000/0000/17034,Sí,520000
2017,AGIB,I,18201,,40000,,17035,AGIB00/I/18201/40000/0000/17035,Sí,89000
2017,AGIB,I,18201,,40000,,17036,AGIB00/I/18201/40000/0000/17036,Sí,6000
2017,AGIB,I,18201,,40000,,17037,AGIB00/I/18201/40000/0000/17037,Sí,262183
2017,AGIB,I,18201,,40000,,17038,AGIB00/I/18201/40000/0000/17038,Sí,287000
2017,AGIB,I,18401,,30957,,00000,AGIB00/I/18401/30957/0000/00000,Sí,118470
2017,AGIB,I,18401,,33300,,00000,AGIB00/I/18401/33300/0000/00000,Sí,5400
2017,AGIB,I,18501,,30997,,00000,AGIB00/I/18501/30997/0000/00000,Sí,16450
2017,AGIB,I,19301,,30001,,00000,AGIB00/I/19301/30001/0000/00000,Sí,375000
2017,AGIB,I,19301,,30973,,00000,AGIB00/I/19301/30973/0000/00000,Sí,160
2017,AGIB,I,19301,,30974,,00000,AGIB00/I/19301/30974/0000/00000,Sí,54850
2017,AGIB,I,19301,,39102,,00000,AGIB00/I/19301/39102/0000/00000,Sí,471730
2017,AGIB,I,19401,,30971,,00000,AGIB00/I/19401/30971/0000/00000,Sí,1768840
2017,AGIB,I,19401,,30973,,00000,AGIB00/I/19401/30973/0000/00000,Sí,2740
2017,AGIB,I,19401,,39102,,00000,AGIB00/I/19401/39102/0000/00000,Sí,129690
2017,AGIB,I,19601,,39102,,00000,AGIB00/I/19601/39102/0000/00000,Sí,1705100
2017,AGIB,I,19601,,40000,,17024,AGIB00/I/19601/40000/0000/17024,Sí,494302
2017,AGIB,I,19601,,40101,,17021,AGIB00/I/19601/40101/0000/17021,Sí,5033868
2017,AGIB,I,25101,,30904,,00000,AGIB00/I/25101/30904/0000/00000,Sí,270
2017,AGIB,I,25101,,30999,,00000,AGIB00/I/25101/30999/0000/00000,Sí,270
2017,AGIB,I,25101,,38000,,00000,AGIB00/I/25101/38000/0000/00000,Sí,100
2017,AGIB,I,25101,,38100,,00000,AGIB00/I/25101/38100/0000/00000,Sí,100
2017,AGIB,I,25101,,38101,,00000,AGIB00/I/25101/38101/0000/00000,Sí,100
2017,AGIB,I,25101,,39999,,00000,AGIB00/I/25101/39999/0000/00000,Sí,100
2017,AGIB,I,25101,,87001,,00000,AGIB00/I/25101/87001/0000/00000,Sí,100
2017,AGIB,I,25101,,87002,,00000,AGIB00/I/25101/87002/0000/00000,Sí,100
2017,AGIB,I,25201,,30310,,00000,AGIB00/I/25201/30310/0000/00000,Sí,6560
2017,AGIB,I,25201,,30943,,00000,AGIB00/I/25201/30943/0000/00000,Sí,481840
2017,AGIB,I,25201,,30944,,00000,AGIB00/I/25201/30944/0000/00000,Sí,164540
2017,AGIB,I,25201,,39102,,00000,AGIB00/I/25201/39102/0000/00000,Sí,1414480
2017,AGIB,I,25201,,70000,,15039,AGIB00/I/25201/70000/0000/15039,Sí,3940000
2017,AGIB,I,25301,,30904,,00000,AGIB00/I/25301/30904/0000/00000,Sí,1650
2017,AGIB,I,25301,,30905,,00000,AGIB00/I/25301/30905/0000/00000,Sí,420
2017,AGIB,I,25301,,30910,,00000,AGIB00/I/25301/30910/0000/00000,Sí,8230
2017,AGIB,I,25301,,30919,,00000,AGIB00/I/25301/30919/0000/00000,Sí,356510
2017,AGIB,I,25301,,30999,,00000,AGIB00/I/25301/30999/0000/00000,Sí,270
2017,AGIB,I,25301,,39102,,00000,AGIB00/I/25301/39102/0000/00000,Sí,112380
2017,AGIB,I,25401,,30311,,00000,AGIB00/I/25401/30311/0000/00000,Sí,328240
2017,AGIB,I,25401,,30947,,00000,AGIB00/I/25401/30947/0000/00000,Sí,274240
2017,AGIB,I,25401,,30948,,00000,AGIB00/I/25401/30948/0000/00000,Sí,6860
2017,AGIB,I,25501,,30946,,00000,AGIB00/I/25501/30946/0000/00000,Sí,29070
2017,AGIB,I,25501,,70000,,00000,AGIB00/I/25501/70000/0000/00000,Sí,5822544
2017,AGIB,I,25601,,30904,,00000,AGIB00/I/25601/30904/0000/00000,Sí,690
2017,AGIB,I,25601,,30905,,00000,AGIB00/I/25601/30905/0000/00000,Sí,690
2017,AGIB,I,25601,,30907,,00000,AGIB00/I/25601/30907/0000/00000,Sí,1780
2017,AGIB,I,25601,,30973,,00000,AGIB00/I/25601/30973/0000/00000,Sí,2060
2017,AGIB,I,25601,,30999,,00000,AGIB00/I/25601/30999/0000/00000,Sí,270
2017,AGIB,I,25601,,33200,,00000,AGIB00/I/25601/33200/0000/00000,Sí,370
2017,AGIB,I,25601,,39102,,00000,AGIB00/I/25601/39102/0000/00000,Sí,65000
2017,AGIB,I,26203,,33200,,00000,AGIB00/I/26203/33200/0000/00000,Sí,120
2017,AGIB,I,26208,,33200,,00000,AGIB00/I/26208/33200/0000/00000,Sí,1460
2017,AGIB,I,26208,,33900,,00000,AGIB00/I/26208/33900/0000/00000,Sí,1250
2017,AGIB,I,26209,,33099,,00000,AGIB00/I/26209/33099/0000/00000,Sí,60
2017,AGIB,I,26210,,32920,,00000,AGIB00/I/26210/32920/0000/00000,Sí,1200
2017,AGIB,I,26210,,33099,,00000,AGIB00/I/26210/33099/0000/00000,Sí,1870
2017,AGIB,I,26212,,32920,,00000,AGIB00/I/26212/32920/0000/00000,Sí,11210
2017,AGIB,I,26401,,30304,,00000,AGIB00/I/26401/30304/0000/00000,Sí,131300
2017,AGIB,I,26501,,30999,,00000,AGIB00/I/26501/30999/0000/00000,Sí,20570
2017,AGIB,I,26502,,32999,,00000,AGIB00/I/26502/32999/0000/00000,Sí,207790
2017,AGIB,I,26502,,39999,,00000,AGIB00/I/26502/39999/0000/00000,Sí,1000
2017,AGIB,I,26502,,55900,,00000,AGIB00/I/26502/55900/0000/00000,Sí,20000
2017,AGIB,I,31101,,10000,,00000,AGIB00/I/31101/10000/0000/00000,Sí,928441980
2017,AGIB,I,31101,,11000,,00000,AGIB00/I/31101/11000/0000/00000,Sí,124858430
2017,AGIB,I,31101,,11100,,00000,AGIB00/I/31101/11100/0000/00000,Sí,69495320
2017,AGIB,I,31101,,11200,,00000,AGIB00/I/31101/11200/0000/00000,Sí,6643560
2017,AGIB,I,31101,,20000,,00000,AGIB00/I/31101/20000/0000/00000,Sí,394660820
2017,AGIB,I,31101,,20001,,00000,AGIB00/I/31101/20001/0000/00000,Sí,3440
2017,AGIB,I,31101,,20100,,00000,AGIB00/I/31101/20100/0000/00000,Sí,91800110
2017,AGIB,I,31101,,20101,,00000,AGIB00/I/31101/20101/0000/00000,Sí,421800
2017,AGIB,I,31101,,21000,,00000,AGIB00/I/31101/21000/0000/00000,Sí,1050217130
2017,AGIB,I,31101,,22001,,00000,AGIB00/I/31101/22001/0000/00000,Sí,4917520
2017,AGIB,I,31101,,22003,,00000,AGIB00/I/31101/22003/0000/00000,Sí,13926810
2017,AGIB,I,31101,,22004,,00000,AGIB00/I/31101/22004/0000/00000,Sí,161995150
2017,AGIB,I,31101,,22005,,00000,AGIB00/I/31101/22005/0000/00000,Sí,188373070
2017,AGIB,I,31101,,22006,,00000,AGIB00/I/31101/22006/0000/00000,Sí,17310760
2017,AGIB,I,31101,,22007,,00000,AGIB00/I/31101/22007/0000/00000,Sí,388270
2017,AGIB,I,31101,,22008,,00000,AGIB00/I/31101/22008/0000/00000,Sí,37309140
2017,AGIB,I,31101,,22009,,00000,AGIB00/I/31101/22009/0000/00000,Sí,33727390
2017,AGIB,I,31101,,28100,,17064,AGIB00/I/31101/28100/0000/17064,Sí,62500000
2017,AGIB,I,31101,,28300,,00000,AGIB00/I/31101/28300/0000/00000,Sí,87308020
2017,AGIB,I,31101,,30000,,00000,AGIB00/I/31101/30000/0000/00000,Sí,35171790
2017,AGIB,I,31101,,39100,,00000,AGIB00/I/31101/39100/0000/00000,Sí,2120550
2017,AGIB,I,31101,,39101,,00000,AGIB00/I/31101/39101/0000/00000,Sí,2800000
2017,AGIB,I,31101,,39901,,00000,AGIB00/I/31101/39901/0000/00000,Sí,2098000
2017,AGIB,I,31101,,40000,,00000,AGIB00/I/31101/40000/0000/00000,Sí,22992480
2017,AGIB,I,31101,,40001,,00000,AGIB00/I/31101/40001/0000/00000,Sí,-166080020
2017,AGIB,I,31101,,40002,,00000,AGIB00/I/31101/40002/0000/00000,Sí,-617714060
2017,AGIB,I,31101,,40009,,00000,AGIB00/I/31101/40009/0000/00000,Sí,686720640
2017,AGIB,I,31101,,52099,,00000,AGIB00/I/31101/52099/0000/00000,Sí,40680
2017,AGIB,I,31101,,59900,,00000,AGIB00/I/31101/59900/0000/00000,Sí,279300
2017,AGIB,I,34101,,51400,,00000,AGIB00/I/34101/51400/0000/00000,Sí,565790
2017,AGIB,I,34101,,82104,,00000,AGIB00/I/34101/82104/0000/00000,Sí,9368010
2017,AGIB,I,34101,,91100,,00000,AGIB00/I/34101/91100/0000/00000,Sí,1087509360
2017,AGIB,I,73101,,40000,,17028,AGIB00/I/73101/40000/0000/17028,Sí,192000
2017,AGIB,I,73101,,40000,,17029,AGIB00/I/73101/40000/0000/17029,Sí,62000
2017,AGIB,I,76101,,30992,,00000,AGIB00/I/76101/30992/0000/00000,Sí,22840
2017,AGIB,I,76101,,40101,,17020,AGIB00/I/76101/40101/0000/17020,Sí,19843998
2017,AGIB,I,76101,,40101,,17021,AGIB00/I/76101/40101/0000/17021,Sí,7865213
2017,AGIB,I,76101,,40101,,17022,AGIB00/I/76101/40101/0000/17022,Sí,1727820
2017,AGIB,I,76101,,40101,,17023,AGIB00/I/76101/40101/0000/17023,Sí,1222542
2017,AGIB,I,78101,,30307,,00000,AGIB00/I/78101/30307/0000/00000,Sí,39390
2017,AGIB,I,78101,,30308,,00000,AGIB00/I/78101/30308/0000/00000,Sí,1310
2017,AGIB,I,78101,,30309,,00000,AGIB00/I/78101/30309/0000/00000,Sí,180
2017,AGIB,I,78101,,40100,,17007,AGIB00/I/78101/40100/0000/17007,Sí,500000
2017,AGIB,I,78101,,40100,,17008,AGIB00/I/78101/40100/0000/17008,Sí,200000
2017,ATIB,I,50001,,33901,,00000,ATIB00/I/50001/33901/0000/00000,Sí,24000
2017,ATIB,I,50001,,45000,,00000,ATIB00/I/50001/45000/0000/00000,No,10210880
2017,ATIB,I,50001,,52099,,00000,ATIB00/I/50001/52099/0000/00000,Sí,400
2017,ATIB,I,50001,,75000,,00000,ATIB00/I/50001/75000/0000/00000,No,90000
2017,SSIB,I,60001,,30307,,00000,SSIB00/I/60001/30307/0000/00000,Sí,20000
2017,SSIB,I,60001,,31918,,00000,SSIB00/I/60001/31918/0000/00000,Sí,40000
2017,SSIB,I,60001,,32700,,00000,SSIB00/I/60001/32700/0000/00000,Sí,100
2017,SSIB,I,60001,,39100,,00000,SSIB00/I/60001/39100/0000/00000,Sí,1000
2017,SSIB,I,60001,,39101,,00000,SSIB00/I/60001/39101/0000/00000,Sí,1000
2017,SSIB,I,60001,,39996,,00000,SSIB00/I/60001/39996/0000/00000,Sí,1000
2017,SSIB,I,60001,,39998,,00000,SSIB00/I/60001/39998/0000/00000,Sí,200
2017,SSIB,I,60001,,39999,,00000,SSIB00/I/60001/39999/0000/00000,Sí,8000
2017,SSIB,I,60001,,45000,,00000,SSIB00/I/60001/45000/0000/00000,No,1383228469.52
2017,SSIB,I,60001,,45000,,17034,SSIB00/I/60001/45000/0000/17034,No,281292.48
2017,SSIB,I,60001,,45000,,17035,SSIB00/I/60001/45000/0000/17035,No,89000
2017,SSIB,I,60001,,45000,,17038,SSIB00/I/60001/45000/0000/17038,No,10000
2017,SSIB,I,60001,,45001,,17018,SSIB00/I/60001/45001/0000/17018,No,22500000
2017,SSIB,I,60001,,45002,,17019,SSIB00/I/60001/45002/0000/17019,No,8600000
2017,SSIB,I,60001,,52099,,00000,SSIB00/I/60001/52099/0000/00000,Sí,10000
2017,SSIB,I,60001,,75000,,00000,SSIB00/I/60001/75000/0000/00000,No,28785957
2017,SSIB,I,60101,,31901,,00000,SSIB00/I/60101/31901/0000/00000,Sí,5803835
2017,SSIB,I,60101,,31902,,00000,SSIB00/I/60101/31902/0000/00000,Sí,1340000
2017,SSIB,I,60101,,31903,,00000,SSIB00/I/60101/31903/0000/00000,Sí,1520000
2017,SSIB,I,60101,,31904,,00000,SSIB00/I/60101/31904/0000/00000,Sí,1550000
2017,SSIB,I,60101,,31908,,00000,SSIB00/I/60101/31908/0000/00000,Sí,1000
2017,SSIB,I,60101,,31910,,00000,SSIB00/I/60101/31910/0000/00000,Sí,1299000
2017,SSIB,I,60101,,31917,,00000,SSIB00/I/60101/31917/0000/00000,Sí,2000
2017,SSIB,I,60101,,33300,,00000,SSIB00/I/60101/33300/0000/00000,Sí,10000
2017,SSIB,I,60101,,39996,,00000,SSIB00/I/60101/39996/0000/00000,Sí,500
2017,SSIB,I,60101,,39999,,00000,SSIB00/I/60101/39999/0000/00000,Sí,4500
2017,SSIB,I,60201,,31901,,00000,SSIB00/I/60201/31901/0000/00000,Sí,167898
2017,SSIB,I,60201,,31902,,00000,SSIB00/I/60201/31902/0000/00000,Sí,250000
2017,SSIB,I,60201,,31903,,00000,SSIB00/I/60201/31903/0000/00000,Sí,290000
2017,SSIB,I,60201,,31904,,00000,SSIB00/I/60201/31904/0000/00000,Sí,230000
2017,SSIB,I,60201,,31908,,00000,SSIB00/I/60201/31908/0000/00000,Sí,10000
2017,SSIB,I,60201,,31910,,00000,SSIB00/I/60201/31910/0000/00000,Sí,600
2017,SSIB,I,60201,,31917,,00000,SSIB00/I/60201/31917/0000/00000,Sí,100
2017,SSIB,I,60201,,33300,,00000,SSIB00/I/60201/33300/0000/00000,Sí,200
2017,SSIB,I,60201,,39996,,00000,SSIB00/I/60201/39996/0000/00000,Sí,500
2017,SSIB,I,60201,,39999,,00000,SSIB00/I/60201/39999/0000/00000,Sí,100
2017,SSIB,I,60201,,55001,,00000,SSIB00/I/60201/55001/0000/00000,Sí,16000
2017,SSIB,I,60301,,31901,,00000,SSIB00/I/60301/31901/0000/00000,Sí,125005
2017,SSIB,I,60301,,31902,,00000,SSIB00/I/60301/31902/0000/00000,Sí,950000
2017,SSIB,I,60301,,31903,,00000,SSIB00/I/60301/31903/0000/00000,Sí,400000
2017,SSIB,I,60301,,31904,,00000,SSIB00/I/60301/31904/0000/00000,Sí,619600
2017,SSIB,I,60301,,31917,,00000,SSIB00/I/60301/31917/0000/00000,Sí,100
2017,SSIB,I,60301,,39999,,00000,SSIB00/I/60301/39999/0000/00000,Sí,100
2017,SSIB,I,60401,,31901,,00000,SSIB00/I/60401/31901/0000/00000,Sí,107820
2017,SSIB,I,60401,,31902,,00000,SSIB00/I/60401/31902/0000/00000,Sí,200000
2017,SSIB,I,60401,,31903,,00000,SSIB00/I/60401/31903/0000/00000,Sí,260000
2017,SSIB,I,60401,,31904,,00000,SSIB00/I/60401/31904/0000/00000,Sí,190000
2017,SSIB,I,60401,,31908,,00000,SSIB00/I/60401/31908/0000/00000,Sí,4000
2017,SSIB,I,60401,,31910,,00000,SSIB00/I/60401/31910/0000/00000,Sí,100
2017,SSIB,I,60401,,31917,,00000,SSIB00/I/60401/31917/0000/00000,Sí,100
2017,SSIB,I,60401,,32704,,00000,SSIB00/I/60401/32704/0000/00000,Sí,669000
2017,SSIB,I,60401,,39999,,00000,SSIB00/I/60401/39999/0000/00000,Sí,100
2017,SSIB,I,60501,,31901,,00000,SSIB00/I/60501/31901/0000/00000,Sí,63437
2017,SSIB,I,60501,,31902,,00000,SSIB00/I/60501/31902/0000/00000,Sí,85000
2017,SSIB,I,60501,,31903,,00000,SSIB00/I/60501/31903/0000/00000,Sí,25000
2017,SSIB,I,60501,,31904,,00000,SSIB00/I/60501/31904/0000/00000,Sí,30200
2017,SSIB,I,60501,,39999,,00000,SSIB00/I/60501/39999/0000/00000,Sí,100
2017,SSIB,I,60601,,31901,,00000,SSIB00/I/60601/31901/0000/00000,Sí,210000
2017,SSIB,I,60601,,31902,,00000,SSIB00/I/60601/31902/0000/00000,Sí,250000
2017,SSIB,I,60601,,31903,,00000,SSIB00/I/60601/31903/0000/00000,Sí,275000
2017,SSIB,I,60601,,31904,,00000,SSIB00/I/60601/31904/0000/00000,Sí,193202
2017,SSIB,I,60601,,31908,,00000,SSIB00/I/60601/31908/0000/00000,Sí,100
2017,SSIB,I,60601,,31917,,00000,SSIB00/I/60601/31917/0000/00000,Sí,100
2017,SSIB,I,60601,,39996,,00000,SSIB00/I/60601/39996/0000/00000,Sí,1000
2017,SSIB,I,60601,,39999,,00000,SSIB00/I/60601/39999/0000/00000,Sí,100
2017,SSIB,I,60601,,55001,,00000,SSIB00/I/60601/55001/0000/00000,Sí,6000
2017,SSIB,I,60701,,31901,,00000,SSIB00/I/60701/31901/0000/00000,Sí,190000
2017,SSIB,I,60701,,31902,,00000,SSIB00/I/60701/31902/0000/00000,Sí,418401
2017,SSIB,I,60701,,31903,,00000,SSIB00/I/60701/31903/0000/00000,Sí,250000
